,state_entry,term,school_name,t_class,t_title,t_level,t_mingrade,gt_class,gt_title,gt_ch
19078,Florida,Fall 2021,University Of Miami,BSL  435,Law of Entrepreneurship,Undergraduate,C,MGT  2106,Legal Aspects-Business,3.0
19079,Florida,Fall 2021,University Of Miami,CAE  100,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19080,Florida,Fall 2021,University Of Miami,CAE  111,Introduction to Engineering I,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19081,Florida,Fall 2021,University Of Miami,CAE  112,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19082,Florida,Fall 2021,University Of Miami,CAE  210,Mechanics of Solids I,Undergraduate,C,COE  2001,Statics,2.0
19083,Florida,Fall 2021,University Of Miami,CAE  211,Mechanics of Solids II,Undergraduate,C,ET  DEPT,Dept Reviews Each Section,0.0
19084,Florida,Fall 2021,University Of Miami,CAE  212,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19085,Florida,Fall 2021,University Of Miami,CAE  310,Structural Analysis,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19086,Florida,Fall 2021,University Of Miami,CHEM  202,Transfer Course,Undergraduate,C,CHEM  2312,Organic Chemistry II,3.0
19087,Florida,Fall 2021,University Of Miami,CHM  101,Chemistry and Society,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19088,Florida,Fall 2021,University Of Miami,CHM  111,Principles of Chemistry I,Undergraduate,C,ET  LAB,Credit Awarded w/CHM 113,0.0
19089,Florida,Fall 2021,University Of Miami,CHM  112,Principles of Chemistry II,Undergraduate,C,ET  LAB,Credit Awarded w/CHM 114,0.0
19090,Florida,Fall 2021,University Of Miami,CHM  113,Chemistry Laboratory I,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
19091,Florida,Fall 2021,University Of Miami,CHM  114,Chemistry Laboratory II,Undergraduate,C,CHEM  1212K,Chemical Principles II,4.0
19092,Florida,Fall 2021,University Of Miami,CHM  121,Principles of Chemistry,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19093,Florida,Fall 2021,University Of Miami,CHM  151,Transfer Course,Undergraduate,C,ET  LAB,Credit Awarded w/CHM 153,0.0
19094,Florida,Fall 2021,University Of Miami,CHM  153,Transfer Course,Undergraduate,C,CHEM  1310,General Chemistry,4.0
19095,Florida,Fall 2021,University Of Miami,CHM  201,Transfer Course,Undergraduate,C,CHEM  2311,Organic Chemistry I,3.0
19096,Florida,Fall 2021,University Of Miami,CHM  202,Transfer Course,Undergraduate,C,CHEM  2312,Organic Chemistry II,3.0
19097,Florida,Fall 2021,University Of Miami,CHM  205,Transfer Course,Undergraduate,C,CHEM  2XXX,Chemistry Elective,1.0
19098,Florida,Fall 2021,University Of Miami,CHM  206,Transfer Course,Undergraduate,C,CHEM  2XXX,Chemistry Elective,1.0
19099,Florida,Fall 2021,University Of Miami,CHM  206,Transfer Course,Undergraduate,C,CHEM  2380,Credit Awarded W/CHM 205,0.0
19100,Florida,Fall 2021,University Of Miami,CHM  221,Intro Structural Dynamics,Undergraduate,C,CHEM  2311,Organic Chemistry I,3.0
19101,Florida,Fall 2021,University Of Miami,CHM  221,Intro Structural Dynamics,Undergraduate,C,CHEM  2XXX,Chemistry Elective,1.0
19102,Florida,Fall 2021,University Of Miami,CIS  120,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19103,Florida,Fall 2021,University Of Miami,CLA  304,The Roman Empire,Undergraduate,C,HUM  3XXX,Humanities Elective,3.0
19104,Florida,Fall 2021,University Of Miami,CMP  103,Survey of Motion Pictures,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
19105,Florida,Fall 2021,University Of Miami,CMP  126,Introduction to Scriptwriting,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
19106,Florida,Fall 2021,University Of Miami,CMP  204,Motion Pictures 1895-1940,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
19107,Florida,Fall 2021,University Of Miami,CMP  205,Motion Pictures 1941 - Present,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
19108,Florida,Fall 2021,University Of Miami,CMP  222,Motion Picture Techniques,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
19109,Florida,Fall 2021,University Of Miami,CMP  306,What is Cinema?,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
19110,Florida,Fall 2021,University Of Miami,CMP  406,American Movie Genres,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
19111,Florida,Fall 2021,University Of Miami,CMP  408,Women Media & Pop Culture,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
19112,Florida,Fall 2021,University Of Miami,CMP  458,Documentary Production,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
19113,Florida,Fall 2021,University Of Miami,CMP  552,Motion Picture Marketing& Dist,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
19114,Florida,Fall 2021,University Of Miami,CMP  594,Special Top in Motion Pictures,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
19115,Florida,Fall 2021,University Of Miami,COM  101,Mass Media Comm in Society,Undergraduate,C,FREE  1XXX,Free Elective,3.0
19116,Florida,Fall 2021,University Of Miami,COM  110,Communication Theory,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
19117,Florida,Fall 2021,University Of Miami,COM  250,Freedom Expresn & Comm Ethics,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
19118,Florida,Fall 2021,University Of Miami,COS  211,Public Speaking,Undergraduate,C,FREE  2XXX,Free Elective,3.0
19119,Florida,Fall 2021,University Of Miami,CSC  120,Computer Programming I,Undergraduate,C,CS  1301,Intro to Computing,3.0
19120,Florida,Fall 2021,University Of Miami,CSC  120,Computer Programming I,Undergraduate,C,FREE  1XXX,Free Elective,1.0
19121,Florida,Fall 2021,University Of Miami,CSC  220,Computer Programming II,Undergraduate,C,CS  1332,Data Struct & Algorithms,3.0
19122,Florida,Fall 2021,University Of Miami,CSC  220,Computer Programming II,Undergraduate,C,FREE  1XXX,Free Elective,1.0
19123,Florida,Fall 2021,University Of Miami,CSC  314,Computer Organization & Arch,Undergraduate,C,CS  2110,4 Hrs Awarded w/CSC 322,0.0
19124,Florida,Fall 2021,University Of Miami,CSC  317,Data Structs& Algorithm Analys,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19125,Florida,Fall 2021,University Of Miami,CSC  322,System Programming,Undergraduate,C,CS  1XXX,2 Hrs Awarded w/CSC 314,0.0
19126,Florida,Fall 2021,University Of Miami,CSC  405,Computer Science Seminars,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19127,Florida,Fall 2021,University Of Miami,CSC  421,Prin Computer Operating Sys,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
19128,Florida,Fall 2021,University Of Miami,CSC  424,Computer Networks,Undergraduate,C,CS  3251,Computer Networking I,3.0
19129,Florida,Fall 2021,University Of Miami,ECE  118,Introduction to Programming,Undergraduate,C,CS  1301,Intro to Computing,3.0
19130,Florida,Fall 2021,University Of Miami,ECE  201,Electric Circuit Theory,Undergraduate,C,ECE  2040,Circuit Analysis,3.0
19131,Florida,Fall 2021,University Of Miami,ECE  202,Electronics I,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19132,Florida,Fall 2021,University Of Miami,ECE  204,Circuits Lab,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19133,Florida,Fall 2021,University Of Miami,ECE  205,Principles of Electricl Engr I,Undergraduate,C,ECE  3710,Circuits & Electronics,2.0
19134,Florida,Fall 2021,University Of Miami,ECE  205,Principles of Electricl Engr I,Undergraduate,C,ECE  2XXX,Elec/Comp Engr Elective,1.0
19135,Florida,Fall 2021,University Of Miami,ECE  212,Processors,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19136,Florida,Fall 2021,University Of Miami,ECE  315,Digital Design Laboratory,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19137,Florida,Fall 2021,University Of Miami,ECE  368,Object Oriented Programming,Undergraduate,C,CS  1331,Intro-Object Orient Prog,3.0
19138,Florida,Fall 2021,University Of Miami,ECO  211,Economic Principles & Problems,Undergraduate,C,ECON  2106,Prin of Microeconomics,3.0
19139,Florida,Fall 2021,University Of Miami,ECO  212,Economic Principles & Problems,Undergraduate,C,ECON  2105,Prin of Macroeconomics,3.0
19140,Florida,Fall 2021,University Of Miami,ECO  302,Microeconomic Theory,Undergraduate,C,ECON  2106,Prin of Microeconomics,3.0
19141,Florida,Fall 2021,University Of Miami,ECON  211,Transfer Course,Undergraduate,C,ECON  2106,Prin of Microeconomics,3.0
19142,Florida,Fall 2021,University Of Miami,EEN  111,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,3.0
19143,Florida,Fall 2021,University Of Miami,EEN  112,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19144,Florida,Fall 2021,University Of Miami,EEN  118,Introduction to Programming,Undergraduate,C,CS  1301,Intro to Computing,3.0
19145,Florida,Fall 2021,University Of Miami,EEN  201,Electrical Circuit Theory,Undergraduate,C,ECE  2040,Circuit Analysis,3.0
19146,Florida,Fall 2021,University Of Miami,EEN  204,Electrical Circuits Lab,Undergraduate,C,ECE  2XXX,Elec/Comp Engr Elective,1.0
19147,Florida,Fall 2021,University Of Miami,EEN  205,Transfer Course,Undergraduate,C,ECE  3710,Circuits & Electronics,3.0
19148,Florida,Fall 2021,University Of Miami,EEN  304,Transfer Course,Undergraduate,C,ECE  20X3,Transfer Digital Systems,3.0
19149,Florida,Fall 2021,University Of Miami,EEN  305,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19150,Florida,Fall 2021,University Of Miami,EEN  312,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19151,Florida,Fall 2021,University Of Miami,ENG  105,English Composition I,Undergraduate,C,ENGL  1101,English Composition I,3.0
19152,Florida,Fall 2021,University Of Miami,ENG  106,English Composition II,Undergraduate,C,ENGL  1102,English Composition II,3.0
19153,Florida,Fall 2021,University Of Miami,ENG  107,English Composition II:Sci Tec,Undergraduate,C,ENGL  1102,English Composition II,3.0
19154,Florida,Fall 2021,University Of Miami,ENG  202,Transfer Course,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
19155,Florida,Fall 2021,University Of Miami,ENG  208,Adv Academic Writ Trsf Student,Undergraduate,C,ENGL  1102,English Composition II,3.0
19156,Florida,Fall 2021,University Of Miami,ENG  209,Transfer Course,Undergraduate,C,LCC  3234,Creative Writing,3.0
19157,Florida,Fall 2021,University Of Miami,ENG  210,Literary Themes & Topics,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
19158,Florida,Fall 2021,University Of Miami,ENG  213,Transfer Course,Undergraduate,C,LCC  2208,American Culture I,3.0
19159,Florida,Fall 2021,University Of Miami,ENG  240,Literature & Medicine,Undergraduate,C,LMC  3219,Literature & Medicine,3.0
19160,Florida,Fall 2021,University Of Miami,ESC  101,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19161,Florida,Fall 2021,University Of Miami,ESS  124,Transfer Course,Undergraduate,C,HPS  1XXX,Health & Perform Sci Elective,3.0
19162,Florida,Fall 2021,University Of Miami,FIN  302,Fundamentals of Finance,Undergraduate,C,MGT  3062,Financial Management,3.0
19163,Florida,Fall 2021,University Of Miami,FIN  303,Intermediate Financial Managmt,Undergraduate,C,MGT  3XXX,Management Elective,3.0
19164,Florida,Fall 2021,University Of Miami,FIN  320,Investments & Security Markets,Undergraduate,C,MGT  3076,Investments,3.0
19165,Florida,Fall 2021,University Of Miami,FIN  421,Investment Portfolio Managemnt,Undergraduate,C,MGT  4067,Fncl Mkts Trading&Struct,3.0
19166,Florida,Fall 2021,University Of Miami,FIN  425,Business & Security Valuation,Undergraduate,C,MGT  3075,Security Valuation,3.0
19167,Florida,Fall 2021,University Of Miami,GSC  102,Evolution of the Biosphere,Undergraduate,C,EAS  1XXX,Earth&Atmos Sci Elective,3.0
19168,Florida,Fall 2021,University Of Miami,GSC  103,Evolution of Mod Earth's Envrn,Undergraduate,C,EAS  1XXX,Earth&Atmos Non-Lab Sci Elect,3.0
19169,Florida,Fall 2021,University Of Miami,HIS  101,Transfer Course,Undergraduate,C,HIST  2111,United States to 1877,3.0
19170,Florida,Fall 2021,University Of Miami,HIS  102,Transfer Course,Undergraduate,C,HIST  2112,United States since 1877,3.0
19171,Florida,Fall 2021,University Of Miami,HIS  192,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
19172,Florida,Fall 2021,University Of Miami,HIS  194,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
19173,Florida,Fall 2021,University Of Miami,HIS  222,Transfer Course,Undergraduate,C,SS  2XXX,Social Science Elective,3.0
19174,Florida,Fall 2021,University Of Miami,HIS  261,History of the U.S. to 1877,Undergraduate,C,HIST  2111,United States to 1877,3.0
19175,Florida,Fall 2021,University Of Miami,HIS  262,History of the U.S. since 1877,Undergraduate,C,HIST  2112,United States since 1877,3.0
19176,Florida,Fall 2021,University Of Miami,HIS  302,Transfer Course,Undergraduate,C,FREE  3XXX,Free Elective,3.0
19177,Florida,Fall 2021,University Of Miami,IEN  111,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19178,Florida,Fall 2021,University Of Miami,IEN  112,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19179,Florida,Fall 2021,University Of Miami,IEN  201,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19180,Florida,Fall 2021,University Of Miami,IEN  310,Intro to Engr Probability,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19181,Florida,Fall 2021,University Of Miami,IEN  311,Applied Probability/Statistics,Undergraduate,C,MATH  3XXX,Mathematics Elective,3.0
19182,Florida,Fall 2021,University Of Miami,IEN  312,Applied Statistic Methods,Undergraduate,C,ISYE  2028,Basic Statistical Meth,3.0
19183,Florida,Fall 2021,University Of Miami,IEN  351,Industrial Safety Engineering,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19184,Florida,Fall 2021,University Of Miami,IEN  363,Project Management,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19185,Florida,Fall 2021,University Of Miami,IEN  380,Engineering Economy,Undergraduate,C,ISYE  3025,Engineering Economy,1.0
19186,Florida,Fall 2021,University Of Miami,IEN  406,Computer-Aided Manufacturing,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19187,Florida,Fall 2021,University Of Miami,INS  101,Global Perspectives,Undergraduate,C,INTA  1110,Intro to Int'l Relations,3.0
19188,Florida,Fall 2021,University Of Miami,INS  102,Global Economics,Undergraduate,C,ECON  2101,The Global Economy,3.0
19189,Florida,Fall 2021,University Of Miami,KIN  232,Basic Human Physiology,Undergraduate,C,BIOL  3755,Human Physiology,3.0
19190,Florida,Fall 2021,University Of Miami,KIN  301,Athletic Injuries/Sport 1stAid,Undergraduate,C,APPH  2XXX,Applied Physiology elective,3.0
19191,Florida,Fall 2021,University Of Miami,MAE  100,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19192,Florida,Fall 2021,University Of Miami,MAE  111,Intro to Engineering I,Undergraduate,C,FREE  1XXX,Free Elective,3.0
19193,Florida,Fall 2021,University Of Miami,MAE  112,Intro to Engineering II,Undergraduate,C,FREE  1XXX,Free Elective,2.0
19194,Florida,Fall 2021,University Of Miami,MAE  207,Mechanics of Solids II,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19195,Florida,Fall 2021,University Of Miami,MAE  303,Transfer Course,Undergraduate,C,ME  3322,Thermodynamics,3.0
19196,Florida,Fall 2021,University Of Miami,MAE  309,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19197,Florida,Fall 2021,University Of Miami,MCY  124,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
19198,Florida,Fall 2021,University Of Miami,MCY  131,Understanding Music,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
19199,Florida,Fall 2021,University Of Miami,MCY  132,Transfer Course,Undergraduate,C,MUSI  2600,Music Theory I,2.0
19200,Florida,Fall 2021,University Of Miami,MCY  132,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,1.0
19201,Florida,Fall 2021,University Of Miami,MEN  111,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19202,Florida,Fall 2021,University Of Miami,MEN  112,Transfer Course,Undergraduate,C,ME  2110,Creative Decisions & Dsgn,3.0
19203,Florida,Fall 2021,University Of Miami,MEN  202,Transfer Course,Undergraduate,C,ME  2202,Dynamics of Rigid Bodies,3.0
19204,Florida,Fall 2021,University Of Miami,MEN  207,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19205,Florida,Fall 2021,University Of Miami,MEN  241,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19206,Florida,Fall 2021,University Of Miami,MEN  301,Transfer Course,Undergraduate,C,MSE  2001,Prin & Appl-Engr Materials,3.0
19207,Florida,Fall 2021,University Of Miami,MEN  303,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19208,Florida,Fall 2021,University Of Miami,MEN  311,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
19209,Florida,Fall 2021,University Of Miami,MIC  201,Modern Plagues and Society,Undergraduate,C,BIOL  2XXX,Biology Elective,3.0
19210,Florida,Fall 2021,University Of Miami,MIP  001,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19211,Florida,Fall 2021,University Of Miami,MIP  170,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,1.0
19212,Florida,Fall 2021,University Of Miami,MIP  171,Transfer Course,Undergraduate,C,MUSI  1113,Symphonic Band,1.0
19213,Florida,Fall 2021,University Of Miami,MIP  172,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,1.0
19214,Florida,Fall 2021,University Of Miami,MIP  FHA,Transfer Course,Undergraduate,C,MUSI  3710,Ind Applied Instruction,1.0
19215,Florida,Fall 2021,University Of Miami,MIP  FHA,Transfer Course,Undergraduate,C,MUSI  3720,Ind Applied Instruction,1.0
19216,Florida,Fall 2021,University Of Miami,MIP  FHB,Transfer Course,Undergraduate,C,MUSI  3730,Ind Applied Instruction,1.0
19217,Florida,Fall 2021,University Of Miami,MIP  TUB,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,1.0
19218,Florida,Fall 2021,University Of Miami,MKP  101,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19219,Florida,Fall 2021,University Of Miami,MMI  013,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19220,Florida,Fall 2021,University Of Miami,MMI  150,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19221,Florida,Fall 2021,University Of Miami,MMI  151,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19222,Florida,Fall 2021,University Of Miami,MMI  201,Transfer Course,Undergraduate,C,MUSI  4630,Music Recording & Mixing,3.0
19223,Florida,Fall 2021,University Of Miami,MSC  103,Survey of Modern Meterology,Undergraduate,C,FREE  1XXX,Free Elective,3.0
19224,Florida,Fall 2021,University Of Miami,MSC  111,Intro to Marine Science,Undergraduate,C,FREE  1XXX,Free Elective,3.0
19225,Florida,Fall 2021,University Of Miami,MSC  115,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,1.0
19226,Florida,Fall 2021,University Of Miami,MSC  118,Current Weather Topics,Undergraduate,C,FREE  1XXX,Free Elective,1.0
19227,Florida,Fall 2021,University Of Miami,MSC  243,Weather Forecasting,Undergraduate,C,FREE  1XXX,Free Elective,2.0
19228,Florida,Fall 2021,University Of Miami,MTC  112,Transfer Course,Undergraduate,C,MUSI  3600,Music Theory II,2.0
19229,Florida,Fall 2021,University Of Miami,MTC  121,Transfer Course,Undergraduate,C,ET  DEPT,Must Have MTC 122 for 2 hr Cr.,0.0
19230,Florida,Fall 2021,University Of Miami,MTC  122,Transfer Course,Undergraduate,C,MUSI  2600,Must Have MTC 121 for 2 hr Cr.,0.0
19231,Florida,Fall 2021,University Of Miami,MTC  125,The Nature of Music,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
19232,Florida,Fall 2021,University Of Miami,MTH  103,Transfer Course,Undergraduate,C,MATH  17X1,Transfer Finite Math,3.0
19233,Florida,Fall 2021,University Of Miami,MTH  105,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19234,Florida,Fall 2021,University Of Miami,MTH  107,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19235,Florida,Fall 2021,University Of Miami,MTH  108,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19236,Florida,Fall 2021,University Of Miami,MTH  109,Transfer Course,Undergraduate,C,MATH  17X2,Transfer Survey-Calc,3.0
19237,Florida,Fall 2021,University Of Miami,MTH  110,Transfer Course,Undergraduate,C,MATH  1XXX,Mathematics Elective,4.0
19238,Florida,Fall 2021,University Of Miami,MTH  110,Transfer Course,Undergraduate,C,MATH  1501,Cal I; Must Have MTH 112 / 132,4.0
19239,Florida,Fall 2021,University Of Miami,MTH  111,Transfer Course,Undergraduate,C,MATH  1XXX,Mathematics Elective,4.0
19240,Florida,Fall 2021,University Of Miami,MTH  111,Transfer Course,Undergraduate,C,MATH  1501,Cal I; Must Have MTH 112 / 132,4.0
19241,Florida,Fall 2021,University Of Miami,MTH  112,Transfer Course,Undergraduate,C,MATH  15X2,Transfer Calculus II,4.0
19242,Florida,Fall 2021,University Of Miami,MTH  131,Transfer Course,Undergraduate,C,MATH  1XXX,Mathematics Elective,4.0
19243,Florida,Fall 2021,University Of Miami,MTH  131,Transfer Course,Undergraduate,C,MATH  1501,Cal I; Must Have MTH 112 / 132,4.0
19244,Florida,Fall 2021,University Of Miami,MTH  132,Transfer Course,Undergraduate,C,MATH  15X2,Transfer Calculus,4.0
19245,Florida,Fall 2021,University Of Miami,MTH  151,Calculus I for Engineers,Undergraduate,C,MATH  1551,Differential Calculus,2.0
19246,Florida,Fall 2021,University Of Miami,MTH  151,Calculus I for Engineers,Undergraduate,C,MATH  1XXX,Mathematics Elective,3.0
19247,Florida,Fall 2021,University Of Miami,MTH  161,Calculus I,Undergraduate,C,MATH  1551,Differential Calculus,2.0
19248,Florida,Fall 2021,University Of Miami,MTH  161,Calculus I,Undergraduate,C,MATH  1XXX,Mathematics Elective,2.0
19249,Florida,Fall 2021,University Of Miami,MTH  162,Calculus II,Undergraduate,C,MATH  1552,Integral Calculus,4.0
19250,Florida,Fall 2021,University Of Miami,MTH  171,Calculus I,Undergraduate,C,MATH  1551,Differential Calculus,2.0
19251,Florida,Fall 2021,University Of Miami,MTH  171,Calculus I,Undergraduate,C,MATH  1XXX,Mathematics Elective,2.0
19252,Florida,Fall 2021,University Of Miami,MTH  210,Intro to Linear Algebra,Undergraduate,C,MATH  1553,Intro to Linear Algebra,2.0
19253,Florida,Fall 2021,University Of Miami,MTH  210,Intro to Linear Algebra,Undergraduate,C,MATH  2XXX,Mathematics Elective,1.0
19254,Florida,Fall 2021,University Of Miami,MTH  211,Calculus III,Undergraduate,C,MATH  2X51,Transfer Multivariable Calc,3.0
19255,Florida,Fall 2021,University Of Miami,MTH  224,Intro to Probability/Statistic,Undergraduate,C,MGT  2250,Management Statistics,3.0
19256,Florida,Fall 2021,University Of Miami,MTH  309,Discrete Mathematics I,Undergraduate,C,MATH  26X3,Transfer Discrete Math,3.0
19257,Florida,Fall 2021,University Of Miami,MTH  311,Intro to Ord Diff Equations,Undergraduate,C,MATH  2X52,Transfer Differential Equation,3.0
19258,Florida,Fall 2021,University Of Miami,MVP  144,Vocal Techniques Non-Majors,Undergraduate,C,HUM  1XXX,Humanities Elective,1.0
19259,Florida,Fall 2021,University Of Miami,NEU  342,Neural Mechanisms of Disease,Undergraduate,C,BIOL  3XXX,Biology Elective,3.0
19260,Florida,Fall 2021,University Of Miami,PHI  101,Introduction to Philosophy,Undergraduate,C,PHIL  2025,Philosophical Analysis,3.0
19261,Florida,Fall 2021,University Of Miami,PHI  110,Critical Thinking,Undergraduate,C,FREE  1XXX,Free Elective,3.0
19262,Florida,Fall 2021,University Of Miami,PHI  115,Soc/Ethical Issues in Computng,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
19263,Florida,Fall 2021,University Of Miami,PHI  115,Soc/Ethical Issues in Computng,Undergraduate,C,CS  4001,Computing & Society,3.0
19264,Florida,Fall 2021,University Of Miami,PHI  130,Transfer Course,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
19265,Florida,Fall 2021,University Of Miami,PHI  272,Transfer Course,Undergraduate,C,PST  3103,Modern Phil,3.0
19266,Florida,Fall 2021,University Of Miami,PHI  391,Special Studies,Undergraduate,C,HUM  3XXX,Humanities Elective,3.0
19267,Florida,Fall 2021,University Of Miami,PHY  101,College Physics I,Undergraduate,C,ET  LAB,Credit Awarded w/PHY 106,0.0
19268,Florida,Fall 2021,University Of Miami,PHY  102,College Physics II,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19269,Florida,Fall 2021,University Of Miami,PHY  103,General Physics,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19270,Florida,Fall 2021,University Of Miami,PHY  106,College Physics Lab I,Undergraduate,C,PHYS  2211,Intro Physics I,4.0
19271,Florida,Fall 2021,University Of Miami,PHY  108,College Physics Lab II,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19272,Florida,Fall 2021,University Of Miami,PHY  201,Univ Phys I for the Sciences,Undergraduate,C,ET  LAB,Credit Awarded w/PHY 106,0.0
19273,Florida,Fall 2021,University Of Miami,PHY  202,Univ Phys II for the Sciences,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
19274,Florida,Fall 2021,University Of Miami,PHY  205,University Physics I,Undergraduate,C,ET  LAB,Credit Awarded w/PHY 106,0.0
19275,Florida,Fall 2021,University Of Miami,PHY  206,University Physics II,Undergraduate,C,ET  LAB,Credit Awarded w/PHY 208,0.0
19276,Florida,Fall 2021,University Of Miami,PHY  207,University Physics III,Undergraduate,C,ET  LAB,Credit Awarded w/PHY 209,0.0
19277,Florida,Fall 2021,University Of Miami,PHY  208,University Physics II Lab,Undergraduate,C,PHYS  2212,Intro Physics II,4.0
19278,Florida,Fall 2021,University Of Miami,PHY  209,University Physics III Lab,Undergraduate,C,PHYS  2212,Intro Physics II,4.0
19279,Florida,Fall 2021,University Of Miami,PHY  221,University Physics I,Undergraduate,C,ET  LAB,Credit Awarded w/PHY 106,0.0
19280,Florida,Fall 2021,University Of Miami,PHY  222,University Physics II,Undergraduate,C,ET  LAB,Credit Awarded w/PHY 224,0.0
19281,Florida,Fall 2021,University Of Miami,PHY  223,University Physics III,Undergraduate,C,ET  LAB,Credit Awarded w/PHY 225,0.0
19282,Florida,Fall 2021,University Of Miami,PHY  224,University Physics II Lab,Undergraduate,C,PHYS  2212,Intro Physics II,4.0
